dt,x,y,left.pos,left.vel,left.acc,left.jerk,center.pos,center.vel,center.acc,center.jerk,right.pos,right.vel,right.acc,right.jerk,heading
0.02,11.7384,0.5000,46.8580,8.1601,-7.0003,-0.0034,50.3316,8.1600,-7.0000,0.0000,53.8608,8.1599,-6.9997,0.0034,3.1405
0.02,11.5780,0.5000,47.0184,8.0201,-7.0004,-0.0032,50.4920,8.0200,-7.0000,0.0000,54.0212,8.0199,-6.9996,0.0032,3.1405
0.02,11.4204,0.5000,47.1760,7.8801,-7.0005,-0.0030,50.6496,7.8800,-7.0000,0.0000,54.1788,7.8799,-6.9995,0.0030,3.1405
0.02,11.2656,0.5000,47.3308,7.7401,-7.0005,-0.0028,50.8044,7.7400,-7.0000,0.0000,54.3336,7.7399,-6.9995,0.0028,3.1405
0.02,11.1136,0.5000,47.4828,7.6001,-7.0006,-0.0026,50.9564,7.6000,-7.0000,0.0000,54.4856,7.5999,-6.9994,0.0026,3.1405
0.02,10.9644,0.5000,47.6320,7.4600,-7.0006,-0.0023,51.1056,7.4600,-7.0000,0.0000,54.6348,7.4600,-6.9994,0.0023,3.1405
0.02,10.8180,0.5000,47.7784,7.3200,-7.0007,-0.0021,51.2520,7.3200,-7.0000,0.0000,54.7812,7.3200,-6.9993,0.0021,3.1405
0.02,10.6744,0.5000,47.9220,7.1800,-7.0007,-0.0018,51.3956,7.1800,-7.0000,0.0000,54.9248,7.1800,-6.9993,0.0018,3.1405
0.02,10.6200,0.5000,47.9764,2.7200,-223.0006,-10799.9944,51.4500,7.0400,-7.0000,0.0000,54.9792,2.7200,-222.9994,-10800.0055,3.1405
0.02,10.6200,0.5000,47.9764,0.0000,-136.0001,4350.0267,51.4500,6.9000,-7.0000,0.0000,54.9792,0.0000,-135.9999,4349.9731,3.1405
0.02,10.4792,0.5001,48.1187,7.1153,355.7649,24588.2489,51.5908,7.0400,7.0000,0.0000,55.1185,6.9647,348.2350,24211.7485,3.1392
